ALIGNMNT,ARR_HOUR,ARR_MIN,CF1,CF2,CF3,CITY,COUNTY,C_M_ZONE,DAY,DAY_WEEK,DRUNK_DR,FATALS,FUNC_SYS,HARM_EV,HIT_RUN,HOSP_HR,HOSP_MN,HOUR,LATITUDE,LGT_COND,LONGITUD,MAN_COLL,MILEPT,MINUTE,MONTH,NHS,NOT_HOUR,NOT_MIN,NO_LANES,PAVE_TYP,PEDS,PERMVIT,PERNOTMVIT,PERSONS,PROFILE,PVH_INVL,RAIL,RD_OWNER,RELJCT1,RELJCT2,REL_JUNC,REL_ROAD,ROAD_FNC,ROUTE,RUR_URB,SCH_BUS,SP_JUR,SP_LIMIT,STATE,ST_CASE,SUR_COND,TRAF_FLO,TRA_CONT,TWAY_ID,TWAY_ID2,TYP_INT,T_CONT_F,VE_FORMS,VE_TOTAL,WEATHER,WEATHER1,WEATHER2,WRK_ZONE,YEAR,latitude,longitud
,18,35,0,0,0,0,113,,15,1,0,1,7.0,1,,88,88,18,32.27960278,2,-85.3835,0,0.0,23,2,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10068,,,,CR-SHADY GROVE RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,21,14,0,0,0,2100,97,,15,1,1,1,3.0,8,,88,88,21,30.68153889,3,-88.0691,0,0.0,8,2,0,21,10,,,1,2.0,1.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10069,,,,US-SR 16,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,4,15,0,0,0,0,121,,22,1,1,1,7.0,34,,88,88,3,33.493625,2,-86.16799999999999,0,0.0,55,2,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10070,,,,CR-332,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,22,45,0,0,0,50,95,,20,6,0,1,4.0,12,,99,99,22,34.2806,6,-86.1959,2,593.0,30,2,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,1,10071,,,,SR-75,,1.0,,2,2.0,3,12.0,3.0,0.0,2015,,
,19,10,0,0,0,350,73,,22,1,0,1,3.0,8,,99,99,19,33.44571389,3,-86.7358,0,0.0,0,2,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,1,10072,,,,HWY 280,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,8,0,0,0,350,73,,20,6,0,1,3.0,8,,88,88,23,33.53994444,2,-86.8702,0,0.0,0,2,1,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,1,10073,,,,BANKHEAD HWY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,5,28,0,0,0,1710,73,,16,2,0,1,1.0,25,,99,99,5,33.45167778,3,-86.8184,0,2550.0,17,2,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,3,,1,2.0,0,0,,1,10074,,,,I-65,,1.0,,4,4.0,1,1.0,0.0,0.0,2015,,
,18,15,0,0,0,0,101,,10,3,1,1,4.0,12,,99,99,18,32.10455556,2,-86.4046,8,1615.0,0,2,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10075,,,,US-SR 3,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,10,34,15,14,0,0,97,,13,6,0,1,3.0,18,,88,88,10,31.02139444,1,-88.2317,0,267.0,9,2,1,10,10,,,1,1.0,1.0,1,,1.0,0000000,1.0,0.0,1.0,,5,,2,1.0,0,0,,1,10076,,,,US-SR 17,,1.0,,1,2.0,1,1.0,0.0,1.0,2015,,
,18,51,0,0,0,2340,81,,23,2,0,1,3.0,8,,88,88,18,32.679275,2,-85.3702,0,0.0,43,2,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10077,,,,US-SR 1,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,15,59,0,0,0,3050,125,,24,3,0,1,3.0,1,,88,88,15,33.2262,1,-87.5326,0,500.0,52,2,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10078,,,,US-SR 6,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,5,41,0,0,0,0,73,,7,7,1,1,1.0,21,,6,0,4,33.38663333,2,-86.9879,0,1100.0,45,3,1,5,18,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,3,,1,2.0,0,0,,1,10079,,,,I-20,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,30,0,0,0,0,101,,17,3,1,1,4.0,35,,88,88,15,32.4551,1,-86.2918,0,0.0,25,2,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10080,,,,CR-COOSADA FERRY RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,12,8,20,0,0,0,33,,20,6,1,1,3.0,12,,99,99,12,34.71134167,1,-87.6678,1,278.0,0,2,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,1,10081,,,,SR-20,US-43,2.0,,2,2.0,4,4.0,0.0,0.0,2015,,
,21,17,0,0,0,1210,3,,24,3,0,1,4.0,1,,22,17,21,30.43372222,2,-87.6492,0,0.0,14,2,0,21,12,,,0,1.0,0.0,1,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,1,10082,,,,FOLEY BEACH EXPRESSWAY,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,3,18,20,0,0,0,83,,1,1,2,4,3.0,12,,88,88,3,34.74899444,3,-86.7962,6,854.0,13,3,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,1,10083,,,,US-SR 2,BURGREEN RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,10,31,0,0,0,2260,125,,1,1,1,1,3.0,12,,99,99,10,33.234175,1,-87.6386,1,427.0,25,3,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,1,10084,,,,US-SR 6,BOONE BLVD,2.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,13,40,0,0,0,0,121,,1,1,1,1,4.0,34,,88,88,13,33.56501111,1,-85.8632,0,2464.0,30,3,1,13,36,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10085,,,,SR-21,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,18,7,0,0,0,1730,89,,1,1,1,1,3.0,12,,99,99,17,34.77878611,3,-86.65700000000001,6,0.0,58,3,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,1,10086,,,,HWY 53,STRINGFIELD RD,2.0,,2,2.0,2,2.0,5.0,0.0,2015,,
,12,32,0,0,0,0,95,,3,3,0,2,4.0,42,,12,50,12,34.54287222,1,-86.1524,0,819.0,25,3,0,12,25,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10087,,,,SR-79,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,20,20,0,0,0,0,127,,3,3,0,1,3.0,8,,88,88,19,33.80393333,2,-87.1278,0,1622.0,45,3,1,99,99,,,1,1.0,1.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10088,,,,US-SR 5,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,19,0,0,0,0,2550,97,,3,3,1,1,4.0,42,,99,99,18,30.74889167,2,-88.1317,0,0.0,56,3,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,2.0,0,0,,1,10089,,,,CR-BEARFORK RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,18,30,0,0,0,350,73,,5,5,0,1,7.0,8,,88,88,18,33.49488056,3,-86.8609,0,0.0,25,3,0,99,99,,,1,2.0,1.0,2,,0.0,0000000,4.0,0.0,1.0,,1,,6,2.0,0,0,,1,10090,,,,WOODLAND AVENUE SW,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,11,2,0,0,0,2550,97,,3,3,0,1,3.0,12,,99,99,10,30.73507222,1,-88.0822,6,0.0,52,3,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,2.0,,1,,3,2.0,0,0,,1,10091,,,,SR-WILSON AVE,I-165 SERVICE RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,19,19,14,0,0,2340,81,,8,1,0,1,4.0,1,,19,39,19,32.61657222,2,-85.3714,0,0.0,10,3,0,19,16,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,2.0,,1,,2,2.0,0,0,,1,10092,,,,US-SR 51,GATEWAY DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,6,4,0,0,0,0,73,,9,2,0,2,1.0,12,,6,57,5,33.54760278,3,-86.6252,6,1384.0,55,3,1,5,59,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,1,10093,,,,I-20,,1.0,,3,3.0,2,2.0,0.0,0.0,2015,,
,20,46,0,0,0,0,53,,6,6,0,1,1.0,21,,88,88,20,31.20380833,2,-87.311,0,694.0,25,3,1,20,36,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,19.0,,3,,1,1.0,0,0,,1,10094,,,,I-65,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,8,46,0,0,0,2130,101,,2,2,0,3,1.0,12,,99,99,8,32.28422222,1,-86.3432,1,1652.0,7,3,1,8,39,,,0,15.0,0.0,15,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,1,10095,,,,I-65,,1.0,,10,10.0,5,5.0,0.0,0.0,2015,,
,88,88,0,0,0,0,47,,6,6,1,1,4.0,42,,88,88,13,32.27369722,1,-86.9892,0,0.0,45,3,0,88,88,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,3.0,,4,,4,1.0,0,0,,1,10096,,,,CR-CLARK RD,HWY 41,3.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,7,59,0,0,0,160,115,,18,4,0,2,5.0,12,,88,88,7,33.8332,1,-86.26100000000001,2,110.0,48,2,0,7,58,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,1,10097,,,,SR-23,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,20,2,0,0,0,930,69,,28,7,0,1,4.0,8,,88,88,19,31.25823611,3,-85.4322,0,0.0,57,2,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,8.0,,1,,6,2.0,0,0,,1,10098,,,,WESTGATE PKWY,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,11,53,0,0,0,0,127,,4,4,0,1,7.0,32,,88,88,11,33.93647222,1,-87.2829,0,0.0,47,3,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10099,,,,CR-HILL CHASE RD,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,4,15,0,0,0,0,59,,7,7,1,1,5.0,1,,99,99,4,34.51690278,2,-87.6549,0,0.0,0,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10101,,,,CR-48,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,3,50,0,0,0,2130,101,,14,7,1,1,1.0,25,,4,4,3,32.35867222,3,-86.2477,0,40.0,38,3,1,3,40,,,0,1.0,0.0,1,,0.0,0000000,1.0,1.0,5.0,,8,,1,2.0,0,0,,1,10102,,,,I-85,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,3,35,0,0,0,0,125,,28,7,1,1,7.0,53,,99,99,1,33.06118056,2,-87.5094,0,0.0,40,2,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10103,,,,CR-INDIAN CREEK RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,9,0,0,0,2650,3,,5,5,0,2,4.0,12,,99,99,15,30.56744167,1,-87.666,2,0.0,3,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,2.0,,1,,4,1.0,0,0,,1,10104,,,,CR-83,HWY 90,2.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,5,0,0,0,0,1200,77,,6,6,1,1,3.0,42,,5,7,99,34.78616389,2,-87.6979,0,210.0,99,3,1,4,48,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,1.0,,4,,6,2.0,0,0,,1,10105,,,,HWY 20,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,32,0,0,0,0,23,,9,2,1,1,3.0,42,,88,88,23,31.769225,2,-88.1866,0,170.0,5,3,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,2,1.0,0,0,,1,10106,,,,US-SR 12,,1.0,,1,1.0,2,2.0,0.0,0.0,2015,,
,0,58,20,0,0,0,73,,13,6,1,1,4.0,12,,99,99,0,33.82046667,2,-86.8082,6,2970.0,41,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10107,,,,US-SR 3,,1.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,19,55,0,0,0,2325,15,,13,6,0,1,3.0,12,,99,99,19,33.76190556,2,-86.0434,2,889.0,21,3,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,1,10108,,,,SR-77,,1.0,,2,2.0,2,2.0,0.0,0.0,2015,,
,10,10,0,0,0,0,17,,14,7,0,1,3.0,12,,99,99,10,32.93260278,1,-85.3953,2,1624.0,0,3,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,1,10109,,,,SR-1,,1.0,,3,3.0,5,5.0,0.0,0.0,2015,,
,16,54,0,0,0,0,37,,14,7,0,1,4.0,42,,88,88,16,33.09906389,1,-86.0112,0,1657.0,40,3,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10110,,,,SR-9,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,23,26,0,0,0,0,125,,16,2,1,1,7.0,35,,0,5,22,33.25796389,2,-87.8056,0,0.0,55,3,0,23,6,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10111,,,,CR-CARROLLTON RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,2,0,0,0,0,0,93,,21,7,0,1,5.0,42,,88,88,1,33.98633611,2,-87.853,0,48.0,45,3,0,1,54,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10112,,,,SR-253,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,88,88,0,0,0,0,73,,4,7,0,1,1.0,8,,88,88,20,33.687975,2,-86.8301,0,2730.0,15,4,1,88,88,,,1,2.0,1.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,1,10113,,,,I-65,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,23,5,0,0,0,860,3,,1,4,1,1,1.0,12,,99,99,22,30.66108056,2,-87.8705,1,370.0,49,4,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,1,2.0,0,0,,1,10114,,,,I-10,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,23,56,0,0,0,0,127,,27,6,0,1,1.0,1,,99,99,23,33.900625,2,-87.4694,0,489.0,28,3,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,1,10115,,,,I-22,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,21,25,0,0,0,0,35,,14,7,0,1,1.0,12,,99,99,21,31.26938889,2,-87.214,1,767.0,7,3,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,1,10116,,,,I-65,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,19,50,15,0,0,0,3,,11,4,0,1,1.0,12,,99,99,19,31.00395,2,-87.6786,1,433.0,30,3,1,99,99,,,1,5.0,1.0,5,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,1,10117,,,,I-65,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,4,46,0,0,0,890,103,,8,1,1,1,3.0,30,,99,99,4,34.56162222,3,-86.9704,0,390.0,34,3,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,4,,3,2.0,0,0,,1,10118,,,,SR-67,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,20,20,0,0,0,0,125,,1,1,0,1,3.0,12,,99,99,20,33.26156389,2,-87.7053,2,384.0,5,3,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10119,,,,US-SR 6,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,13,32,0,0,0,160,115,,3,3,0,1,4.0,12,,99,99,13,33.84600556,1,-86.2702,6,2380.0,27,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,2,1.0,0,0,,1,10120,,,,US-SR 53,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,14,30,20,0,0,3270,51,,8,1,0,1,4.0,12,,99,99,14,32.54603889,1,-86.1884,1,2.0,15,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,1,10121,,,,SR-170,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,11,55,0,0,0,0,1,,10,3,0,1,5.0,34,,88,88,11,32.50412778,1,-86.5733,0,0.0,50,3,0,99,99,,,0,1.0,0.0,1,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10122,,,,CR-81,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
,8,7,0,0,0,0,43,,16,2,0,1,5.0,12,,99,99,7,34.22031111,1,-86.8295,6,0.0,55,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,2.0,,1,,4,1.0,0,0,,1,10123,,,,CR-1435,CR-1301,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,10,9,0,0,0,1970,89,,16,2,0,1,4.0,8,,99,99,10,34.67851667,1,-86.7473,0,0.0,4,3,0,99,99,,,1,1.0,1.0,1,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,1,10124,,,,MADISON BLVD,QUARRY RD,2.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,15,19,0,0,0,0,113,,17,3,0,2,5.0,38,,99,99,15,32.26903333,1,-85.0115,0,0.0,6,3,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,2.0,0.0,1.0,,5,,4,1.0,0,0,,1,10125,,,,CR-OSWICHEE RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,12,17,0,0,0,0,31,,19,5,0,1,4.0,12,,88,88,12,31.31268333,1,-85.9297,2,212.0,0,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,1.0,,1,,3,1.0,0,0,,1,10126,,,,SR-134,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,21,56,0,0,0,0,31,,20,6,0,2,4.0,12,,99,99,21,31.48936944,6,-85.9137,6,390.0,30,3,0,99,99,,,0,5.0,0.0,5,,0.0,0000000,1.0,0.0,2.0,,1,,3,1.0,0,0,,1,10127,,,,SR-167,CR-114,2.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,88,88,0,0,0,1213,63,,20,6,0,1,6.0,8,,88,88,21,32.65625,2,-87.8754,0,0.0,45,3,0,88,88,,,1,1.0,1.0,1,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10128,,,,CR-41,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,7,16,0,0,0,2564,49,,24,3,0,1,3.0,12,,99,99,7,34.49746111,1,-85.8525,6,0.0,15,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,4.0,0.0,2.0,,1,,6,1.0,0,0,,1,10129,,,,MAIN ST,DEKALB DR,3.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,8,27,0,0,0,2100,97,,24,3,0,1,3.0,12,,99,99,8,30.69029167,1,-88.0236,2,270.0,20,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,0.0,1.0,,1,,2,2.0,0,0,,1,10130,,,,US-SR 16,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,88,88,0,0,0,0,93,,24,3,0,1,7.0,8,,88,88,19,34.004025,2,-87.7459,0,0.0,40,3,0,88,88,,,1,2.0,1.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10131,,,,CR-63,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,4,43,0,0,0,1970,89,,26,5,0,1,4.0,12,,99,99,4,34.72875556,3,-86.7502,6,0.0,36,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,1,10132,,,,WALL TRIANA HWY,GILLESPIE RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,8,53,0,0,0,0,97,,26,5,0,1,5.0,12,,88,88,8,31.00971111,1,-88.1589,6,0.0,25,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,8.0,,1,,4,1.0,0,0,,1,10133,,,,CR-CELESTE RD,,1.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,23,46,0,0,0,0,55,,27,6,0,1,3.0,12,,99,99,23,34.05098889,2,-86.1839,6,1202.0,35,3,1,99,99,,,0,2.0,0.0,2,,0.0,0000000,1.0,0.0,2.0,,1,,2,1.0,0,0,,1,10134,,,,US-SR 74,SR-179,3.0,,2,2.0,10,10.0,0.0,0.0,2015,,
,21,58,14,0,0,0,15,,27,6,1,1,4.0,12,,99,99,21,33.650575,2,-85.7432,6,0.0,45,3,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10135,,,,CR-CHOCCOLOCCO RD,,1.0,,3,3.0,10,10.0,0.0,0.0,2015,,
,5,0,0,0,0,0,125,,28,7,1,1,5.0,42,,99,99,4,33.48036667,2,-87.5933,0,0.0,45,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10136,,,,CR-NORTHSIDE ROAD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,19,27,0,0,0,350,73,,30,2,0,1,7.0,8,,99,99,19,33.47045,5,-86.8733,0,0.0,15,3,0,99,99,,,1,2.0,1.0,2,,0.0,0000000,3.0,0.0,1.0,,1,,6,2.0,0,0,,1,10137,,,,NORTHLAND AVENUE SOUTHWEST,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,19,52,0,0,0,2822,55,,3,6,0,1,3.0,12,,99,99,19,33.90453611,2,-86.0257,2,993.0,50,4,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,1,10138,,,,SR-77,,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,11,39,0,0,0,830,43,,3,6,0,1,3.0,12,,99,99,11,34.21063056,1,-86.8875,6,0.0,29,4,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,1.0,0.0,1.0,,1,,3,2.0,0,0,,1,10139,,,,SR-157,,1.0,,3,3.0,10,10.0,0.0,0.0,2015,,
,18,33,0,0,0,0,117,,4,7,1,1,4.0,12,,99,99,18,33.32356944,1,-86.6183,2,0.0,30,4,0,99,99,,,0,3.0,0.0,3,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10140,,,,CR-47,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,16,53,14,19,27,0,53,,2,5,0,1,1.0,12,,99,99,16,31.19800278,1,-87.3178,1,688.0,50,4,1,99,99,,,0,14.0,0.0,14,,0.0,0000000,1.0,0.0,1.0,,1,,1,1.0,0,0,,1,10141,,,,I-65,,1.0,,9,9.0,1,1.0,0.0,0.0,2015,,
,21,17,0,0,0,0,69,,21,7,1,2,6.0,42,,99,99,20,31.06918889,2,-85.2676,0,0.0,15,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,5,,4,1.0,0,0,,1,10142,,,,CR-S ROCKY CREEK RD,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,0,44,0,0,0,2130,101,,23,2,2,1,3.0,12,,88,88,0,32.32344444,3,-86.2383,2,0.0,38,3,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,4.0,0.0,2.0,,1,,6,2.0,0,0,,1,10143,,,,TROY HWY,VIRGINIA LOOP RD,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,20,15,0,0,0,2130,101,,24,3,1,1,3.0,12,,99,99,19,32.36861667,3,-86.355,2,0.0,48,3,0,99,99,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,3.0,,1,,6,2.0,0,0,,1,10144,,,,DAY ST,BIRMINGHAM HWY,2.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,20,5,20,14,0,1280,55,,24,3,0,1,3.0,12,,99,99,20,33.996975,3,-86.0906,6,1075.0,0,3,1,99,99,,,0,3.0,0.0,3,,0.0,0000000,1.0,1.0,2.0,,1,,3,2.0,0,0,,1,10145,,,,SR-77,I-59 RAMP,2.0,,2,2.0,1,1.0,0.0,1.0,2015,,
,20,7,0,0,0,2564,49,,28,7,1,1,3.0,12,,99,99,20,34.47056667,2,-85.7863,1,0.0,4,3,1,99,99,,,0,4.0,0.0,4,,0.0,0000000,4.0,0.0,1.0,,1,,6,1.0,0,0,,1,10146,,,,MAIN ST,LOVE RD,1.0,,3,3.0,1,1.0,0.0,0.0,2015,,
,17,0,0,0,0,0,25,,1,4,0,1,5.0,12,,99,99,16,31.90763611,1,-87.8174,2,0.0,43,4,0,99,99,,,0,2.0,0.0,2,,0.0,0000000,2.0,0.0,1.0,,1,,4,1.0,0,0,,1,10147,,,,CR-44,,1.0,,2,2.0,1,1.0,0.0,0.0,2015,,
,9,17,0,0,0,0,71,,3,6,0,1,6.0,8,,99,99,8,34.91848333,1,-85.6406,0,0.0,50,4,0,99,99,,,1,2.0,1.0,2,,0.0,0000000,2.0,0.0,1.0,,4,,4,1.0,0,0,,1,10148,,,,CR-93,,1.0,,1,1.0,1,1.0,0.0,0.0,2015,,
,19,18,0,0,0,0,77,,3,6,1,1,5.0,42,,88,88,19,34.87791389,5,-87.7103,0,800.0,5,4,1,99,99,,,0,1.0,0.0,1,,0.0,0000000,1.0,0.0,1.0,,4,,3,1.0,0,0,,1,10149,,,,SR-157,,1.0,,1,1.0,10,10.0,0.0,0.0,2015,,
